27	27.png	0.0352941	0.403922	0.486275	0.341176	0.505882	0.317647	0.65098	0.533333	0.145098	0.439216	0.533333	0.439216	0.137255	0.501961	0.741176	0.533333
28	28.png	0.0352941	0.411765	0.490196	0.34902	0.505882	0.321569	0.647059	0.52549	0.145098	0.443137	0.537255	0.443137	0.137255	0.466667	0.756863	0.521569
29	29.png	0.0352941	0.415686	0.490196	0.352941	0.509804	0.317647	0.643137	0.521569	0.145098	0.443137	0.541176	0.447059	0.137255	0.486275	0.741176	0.529412
30	30.png	0.0352941	0.423529	0.494118	0.352941	0.509804	0.313725	0.635294	0.517647	0.145098	0.447059	0.545098	0.454902	0.133333	0.490196	0.721569	0.513725
31	31.png	0.0352941	0.431373	0.494118	0.352941	0.509804	0.301961	0.631373	0.513725	0.145098	0.45098	0.54902	0.454902	0.141176	0.509804	0.741176	0.572549
32	32.png	0.0352941	0.439216	0.494118	0.34902	0.509804	0.286275	0.623529	0.509804	0.145098	0.454902	0.552941	0.454902	0.141176	0.521569	0.737255	0.545098
33	33.png	0.0352941	0.45098	0.498039	0.345098	0.505882	0.270588	0.615686	0.505882	0.145098	0.462745	0.556863	0.454902	0.137255	0.513725	0.72549	0.52549
34	34.png	0.0352941	0.458824	0.498039	0.341176	0.505882	0.262745	0.607843	0.505882	0.145098	0.470588	0.560784	0.454902	0.141176	0.498039	0.705882	0.498039
35	35.png	0.0352941	0.470588	0.498039	0.337255	0.505882	0.254902	0.596078	0.501961	0.145098	0.482353	0.560784	0.458824	0.137255	0.490196	0.705882	0.537255
36	36.png	0.0352941	0.478431	0.501961	0.333333	0.505882	0.254902	0.584314	0.501961	0.145098	0.490196	0.560784	0.458824	0.141176	0.494118	0.717647	0.517647
37	37.png	0.0352941	0.490196	0.501961	0.329412	0.505882	0.25098	0.564706	0.498039	0.145098	0.501961	0.564706	0.458824	0.137255	0.458824	0.709804	0.560784
38	38.png	0.0352941	0.501961	0.501961	0.32549	0.505882	0.25098	0.541176	0.498039	0.145098	0.509804	0.564706	0.454902	0.141176	0.466667	0.694118	0.533333
39	39.png	0.0352941	0.509804	0.501961	0.317647	0.505882	0.247059	0.521569	0.494118	0.145098	0.517647	0.560784	0.454902	0.141176	0.454902	0.690196	0.533333
40	40.png	0.0352941	0.517647	0.498039	0.313725	0.509804	0.247059	0.505882	0.498039	0.145098	0.52549	0.564706	0.45098	0.137255	0.419608	0.713725	0.541176
41	41.png	0.0392157	0.52549	0.498039	0.305882	0.509804	0.247059	0.490196	0.498039	0.145098	0.533333	0.560784	0.447059	0.141176	0.462745	0.709804	0.568627
42	42.png	0.0392157	0.533333	0.498039	0.294118	0.509804	0.243137	0.47451	0.498039	0.14902	0.541176	0.560784	0.447059	0.137255	0.435294	0.72549	0.541176
43	43.png	0.0392157	0.541176	0.498039	0.286275	0.509804	0.243137	0.462745	0.501961	0.14902	0.545098	0.560784	0.439216	0.141176	0.431373	0.737255	0.568627
44	44.png	0.0392157	0.54902	0.498039	0.282353	0.509804	0.243137	0.447059	0.501961	0.14902	0.552941	0.556863	0.435294	0.137255	0.407843	0.713725	0.560784
45	45.png	0.0392157	0.556863	0.501961	0.27451	0.509804	0.243137	0.439216	0.498039	0.14902	0.556863	0.556863	0.435294	0.137255	0.384314	0.72549	0.572549
46	46.png	0.0392157	0.564706	0.505882	0.270588	0.509804	0.243137	0.427451	0.498039	0.14902	0.564706	0.556863	0.431373	0.137255	0.411765	0.760784	0.560784
47	47.png	0.0392157	0.568627	0.505882	0.266667	0.513725	0.243137	0.415686	0.498039	0.14902	0.572549	0.556863	0.435294	0.137255	0.423529	0.721569	0.596078
48	48.png	0.0392157	0.576471	0.509804	0.266667	0.517647	0.247059	0.407843	0.498039	0.14902	0.580392	0.556863	0.431373	0.137255	0.407843	0.72549	0.627451
49	49.png	0.0392157	0.584314	0.509804	0.266667	0.517647	0.25098	0.4	0.501961	0.14902	0.584314	0.552941	0.435294	0.141176	0.415686	0.741176	0.560784
50	50.png	0.0392157	0.592157	0.513725	0.270588	0.521569	0.254902	0.396078	0.505882	0.14902	0.584314	0.556863	0.439216	0.141176	0.380392	0.756863	0.588235
51	51.png	0.0392157	0.6	0.517647	0.27451	0.52549	0.258824	0.388235	0.505882	0.14902	0.588235	0.556863	0.439216	0.141176	0.4	0.741176	0.607843
52	52.png	0.0392157	0.607843	0.517647	0.278431	0.533333	0.266667	0.384314	0.513725	0.14902	0.596078	0.556863	0.443137	0.137255	0.360784	0.768627	0.631373
53	53.png	0.0392157	0.615686	0.521569	0.286275	0.537255	0.270588	0.376471	0.513725	0.145098	0.6	0.556863	0.443137	0.141176	0.364706	0.768627	0.670588
54	54.png	0.0392157	0.619608	0.52549	0.294118	0.541176	0.278431	0.368627	0.517647	0.145098	0.603922	0.552941	0.447059	0.141176	0.356863	0.74902	0.635294
55	55.png	0.0392157	0.623529	0.52549	0.301961	0.545098	0.290196	0.364706	0.517647	0.145098	0.603922	0.556863	0.45098	0.141176	0.4	0.772549	0.666667
56	56.png	0.0392157	0.631373	0.529412	0.309804	0.54902	0.298039	0.360784	0.517647	0.145098	0.607843	0.556863	0.45098	0.137255	0.396078	0.760784	0.635294
57	57.png	0.0392157	0.635294	0.529412	0.317647	0.54902	0.305882	0.360784	0.517647	0.145098	0.607843	0.556863	0.454902	0.133333	0.388235	0.780392	0.619608
58	58.png	0.0392157	0.635294	0.533333	0.321569	0.552941	0.313725	0.356863	0.521569	0.145098	0.607843	0.556863	0.454902	0.133333	0.435294	0.772549	0.631373
59	59.png	0.0352941	0.639216	0.533333	0.329412	0.556863	0.321569	0.356863	0.521569	0.145098	0.607843	0.556863	0.458824	0.137255	0.4	0.772549	0.643137
60	60.png	0.0352941	0.639216	0.529412	0.333333	0.556863	0.32549	0.356863	0.521569	0.145098	0.607843	0.556863	0.462745	0.137255	0.388235	0.780392	0.572549
61	61.png	0.0352941	0.639216	0.529412	0.341176	0.560784	0.329412	0.360784	0.521569	0.145098	0.607843	0.556863	0.462745	0.137255	0.392157	0.784314	0.560784
62	62.png	0.0352941	0.635294	0.529412	0.34902	0.560784	0.337255	0.364706	0.521569	0.141176	0.603922	0.552941	0.462745	0.137255	0.380392	0.776471	0.560784
63	63.png	0.0352941	0.635294	0.529412	0.356863	0.556863	0.341176	0.368627	0.517647	0.141176	0.603922	0.552941	0.462745	0.141176	0.384314	0.8	0.541176
64	64.png	0.0352941	0.631373	0.529412	0.364706	0.556863	0.34902	0.368627	0.517647	0.141176	0.6	0.552941	0.462745	0.133333	0.372549	0.784314	0.509804
65	65.png	0.0352941	0.627451	0.52549	0.372549	0.552941	0.352941	0.368627	0.513725	0.141176	0.596078	0.54902	0.466667	0.133333	0.376471	0.788235	0.486275
66	66.png	0.0352941	0.623529	0.52549	0.376471	0.552941	0.356863	0.368627	0.509804	0.141176	0.592157	0.54902	0.466667	0.137255	0.364706	0.803922	0.486275
67	67.png	0.0352941	0.615686	0.52549	0.380392	0.54902	0.352941	0.376471	0.505882	0.141176	0.588235	0.552941	0.466667	0.141176	0.4	0.796078	0.462745
68	68.png	0.0313725	0.607843	0.52549	0.384314	0.54902	0.352941	0.388235	0.498039	0.141176	0.580392	0.552941	0.466667	0.141176	0.415686	0.780392	0.494118
69	69.png	0.0313725	0.6	0.52549	0.384314	0.545098	0.345098	0.396078	0.494118	0.141176	0.576471	0.552941	0.466667	0.137255	0.388235	0.792157	0.482353
70	70.png	0.0313725	0.592157	0.52549	0.384314	0.541176	0.341176	0.403922	0.490196	0.141176	0.572549	0.552941	0.466667	0.141176	0.415686	0.803922	0.513725
71	71.png	0.0313725	0.584314	0.52549	0.384314	0.537255	0.333333	0.411765	0.482353	0.141176	0.564706	0.552941	0.466667	0.145098	0.407843	0.772549	0.498039
72	72.png	0.0313725	0.572549	0.52549	0.384314	0.533333	0.32549	0.419608	0.47451	0.141176	0.560784	0.552941	0.466667	0.137255	0.392157	0.788235	0.466667
73	73.png	0.027451	0.556863	0.419608	0.505882	0.466667	0.454902	0.462745	0.552941	0.12549	0.521569	0.505882	0.505882	0.168627	0.384314	0.854902	0.403922
74	74.png	0.027451	0.576471	0.396078	0.509804	0.45098	0.447059	0.447059	0.564706	0.12549	0.521569	0.505882	0.505882	0.180392	0.356863	0.858824	0.431373
75	75.png	0.027451	0.588235	0.372549	0.513725	0.435294	0.439216	0.439216	0.572549	0.12549	0.521569	0.505882	0.505882	0.176471	0.356863	0.839216	0.443137
76	76.png	0.0313725	0.592157	0.364706	0.513725	0.431373	0.443137	0.443137	0.568627	0.12549	0.521569	0.505882	0.505882	0.172549	0.364706	0.854902	0.486275
77	77.png	0.0313725	0.588235	0.364706	0.509804	0.431373	0.447059	0.454902	0.564706	0.12549	0.517647	0.501961	0.505882	0.176471	0.329412	0.847059	0.486275
78	78.png	0.0313725	0.584314	0.34902	0.505882	0.431373	0.439216	0.458824	0.572549	0.12549	0.513725	0.505882	0.501961	0.176471	0.294118	0.85098	0.470588
79	79.png	0.0313725	0.576471	0.337255	0.498039	0.435294	0.439216	0.462745	0.568627	0.12549	0.513725	0.501961	0.498039	0.168627	0.356863	0.831373	0.556863
80	80.png	0.0313725	0.556863	0.341176	0.486275	0.45098	0.45098	0.47451	0.556863	0.12549	0.509804	0.501961	0.498039	0.176471	0.356863	0.85098	0.501961
81	81.png	0.0313725	0.537255	0.34902	0.47451	0.466667	0.454902	0.478431	0.556863	0.129412	0.517647	0.498039	0.498039	0.168627	0.352941	0.819608	0.556863
82	82.png	0.0313725	0.52549	0.341176	0.47451	0.470588	0.447059	0.478431	0.568627	0.129412	0.517647	0.498039	0.498039	0.176471	0.329412	0.858824	0.541176
83	83.png	0.0313725	0.513725	0.364706	0.462745	0.482353	0.462745	0.482353	0.552941	0.129412	0.517647	0.498039	0.498039	0.176471	0.317647	0.823529	0.568627
84	84.png	0.0313725	0.498039	0.392157	0.458824	0.498039	0.470588	0.494118	0.54902	0.129412	0.513725	0.498039	0.498039	0.172549	0.305882	0.819608	0.588235
85	85.png	0.027451	0.490196	0.411765	0.45098	0.505882	0.478431	0.501961	0.537255	0.129412	0.513725	0.501961	0.498039	0.172549	0.305882	0.835294	0.560784
86	86.png	0.027451	0.486275	0.427451	0.447059	0.513725	0.482353	0.501961	0.533333	0.12549	0.509804	0.501961	0.494118	0.172549	0.294118	0.8	0.560784
87	87.png	0.027451	0.482353	0.435294	0.447059	0.513725	0.486275	0.501961	0.533333	0.12549	0.513725	0.505882	0.494118	0.168627	0.337255	0.792157	0.560784
88	88.png	0.027451	0.478431	0.443137	0.443137	0.517647	0.486275	0.505882	0.533333	0.12549	0.513725	0.505882	0.498039	0.176471	0.313725	0.819608	0.509804
89	89.png	0.027451	0.478431	0.443137	0.443137	0.517647	0.482353	0.505882	0.533333	0.12549	0.509804	0.505882	0.494118	0.180392	0.282353	0.815686	0.545098
90	90.png	0.027451	0.478431	0.447059	0.447059	0.517647	0.482353	0.509804	0.533333	0.12549	0.509804	0.509804	0.494118	0.176471	0.258824	0.815686	0.556863
91	91.png	0.027451	0.482353	0.45098	0.447059	0.513725	0.478431	0.513725	0.533333	0.12549	0.509804	0.505882	0.494118	0.172549	0.254902	0.8	0.545098
92	92.png	0.027451	0.486275	0.454902	0.45098	0.513725	0.47451	0.517647	0.537255	0.12549	0.509804	0.509804	0.498039	0.180392	0.247059	0.803922	0.560784
93	93.png	0.027451	0.490196	0.458824	0.458824	0.513725	0.466667	0.517647	0.537255	0.12549	0.509804	0.509804	0.494118	0.180392	0.239216	0.839216	0.560784
94	94.png	0.0235294	0.498039	0.466667	0.466667	0.513725	0.466667	0.52549	0.537255	0.12549	0.509804	0.513725	0.498039	0.176471	0.266667	0.827451	0.560784
95	95.png	0.0235294	0.501961	0.470588	0.47451	0.513725	0.466667	0.521569	0.533333	0.12549	0.513725	0.513725	0.501961	0.176471	0.254902	0.827451	0.537255
96	96.png	0.0235294	0.505882	0.47451	0.482353	0.513725	0.470588	0.521569	0.529412	0.12549	0.513725	0.513725	0.501961	0.180392	0.243137	0.823529	0.513725
97	97.png	0.0235294	0.509804	0.47451	0.490196	0.513725	0.470588	0.521569	0.529412	0.12549	0.517647	0.513725	0.505882	0.172549	0.262745	0.827451	0.533333
98	98.png	0.0235294	0.509804	0.47451	0.494118	0.513725	0.470588	0.521569	0.533333	0.12549	0.517647	0.513725	0.505882	0.176471	0.27451	0.854902	0.494118
99	99.png	0.0235294	0.513725	0.47451	0.498039	0.513725	0.470588	0.517647	0.533333	0.12549	0.517647	0.513725	0.505882	0.168627	0.27451	0.843137	0.454902
100	100.png	0.0235294	0.513725	0.47451	0.498039	0.513725	0.470588	0.517647	0.533333	0.12549	0.517647	0.513725	0.509804	0.164706	0.254902	0.843137	0.494118
101	101.png	0.0235294	0.513725	0.470588	0.501961	0.513725	0.470588	0.517647	0.533333	0.12549	0.517647	0.513725	0.509804	0.172549	0.27451	0.847059	0.47451
102	102.png	0.0235294	0.513725	0.470588	0.505882	0.517647	0.47451	0.517647	0.533333	0.12549	0.517647	0.513725	0.509804	0.172549	0.262745	0.854902	0.482353
103	103.png	0.0235294	0.517647	0.466667	0.509804	0.517647	0.478431	0.513725	0.533333	0.12549	0.517647	0.513725	0.509804	0.180392	0.270588	0.839216	0.482353
104	104.png	0.0235294	0.517647	0.462745	0.509804	0.517647	0.47451	0.505882	0.537255	0.12549	0.517647	0.513725	0.509804	0.168627	0.266667	0.835294	0.537255
105	105.png	0.0235294	0.517647	0.466667	0.509804	0.513725	0.478431	0.501961	0.537255	0.12549	0.517647	0.513725	0.509804	0.168627	0.258824	0.807843	0.572549
106	106.png	0.0235294	0.521569	0.462745	0.513725	0.509804	0.478431	0.498039	0.537255	0.12549	0.517647	0.513725	0.513725	0.176471	0.258824	0.839216	0.545098
107	107.png	0.0235294	0.521569	0.458824	0.509804	0.505882	0.47451	0.494118	0.545098	0.12549	0.521569	0.509804	0.509804	0.176471	0.278431	0.819608	0.541176
108	108.png	0.0235294	0.52549	0.45098	0.509804	0.505882	0.462745	0.490196	0.552941	0.12549	0.521569	0.509804	0.513725	0.184314	0.290196	0.827451	0.52549
109	109.png	0.0235294	0.529412	0.443137	0.501961	0.501961	0.458824	0.490196	0.556863	0.12549	0.521569	0.509804	0.513725	0.188235	0.309804	0.839216	0.490196
110	110.png	0.027451	0.541176	0.431373	0.490196	0.498039	0.447059	0.47451	0.568627	0.12549	0.52549	0.509804	0.509804	0.188235	0.278431	0.823529	0.513725
111	111.png	0.027451	0.568627	0.396078	0.470588	0.478431	0.411765	0.443137	0.6	0.12549	0.52549	0.505882	0.505882	0.184314	0.278431	0.819608	0.545098
112	112.png	0.0313725	0.596078	0.364706	0.443137	0.462745	0.380392	0.415686	0.623529	0.12549	0.529412	0.505882	0.501961	0.14902	0.396078	0.784314	0.690196
113	113.png	0.0313725	0.6	0.376471	0.435294	0.466667	0.411765	0.431373	0.6	0.12549	0.529412	0.501961	0.501961	0.184314	0.254902	0.85098	0.552941
114	114.png	0.0313725	0.6	0.396078	0.431373	0.470588	0.447059	0.454902	0.568627	0.12549	0.533333	0.501961	0.498039	0.176471	0.294118	0.839216	0.568627
115	115.png	0.0313725	0.603922	0.4	0.427451	0.470588	0.462745	0.466667	0.556863	0.129412	0.537255	0.498039	0.498039	0.176471	0.301961	0.835294	0.592157
116	116.png	0.0313725	0.607843	0.403922	0.427451	0.470588	0.478431	0.478431	0.54902	0.129412	0.541176	0.498039	0.494118	0.176471	0.270588	0.815686	0.568627
117	117.png	0.0313725	0.607843	0.403922	0.423529	0.466667	0.486275	0.490196	0.545098	0.129412	0.541176	0.498039	0.494118	0.180392	0.266667	0.823529	0.54902
118	118.png	0.0313725	0.611765	0.4	0.419608	0.466667	0.494118	0.501961	0.541176	0.129412	0.545098	0.494118	0.490196	0.176471	0.254902	0.807843	0.572549
119	119.png	0.0313725	0.611765	0.396078	0.415686	0.466667	0.494118	0.517647	0.541176	0.129412	0.54902	0.494118	0.490196	0.180392	0.266667	0.8	0.541176
120	120.png	0.0313725	0.611765	0.392157	0.415686	0.462745	0.498039	0.521569	0.537255	0.129412	0.54902	0.490196	0.490196	0.176471	0.266667	0.807843	0.545098
121	121.png	0.0313725	0.615686	0.384314	0.415686	0.458824	0.494118	0.533333	0.541176	0.129412	0.54902	0.490196	0.490196	0.180392	0.254902	0.803922	0.54902
122	122.png	0.0313725	0.607843	0.352941	0.415686	0.462745	0.462745	0.556863	0.564706	0.129412	0.54902	0.486275	0.494118	0.180392	0.258824	0.811765	0.541176
123	123.png	0.0352941	0.6	0.337255	0.415686	0.466667	0.435294	0.564706	0.584314	0.129412	0.54902	0.486275	0.494118	0.145098	0.254902	0.792157	0.733333
124	124.png	0.0313725	0.603922	0.376471	0.435294	0.458824	0.47451	0.533333	0.552941	0.129412	0.54902	0.486275	0.494118	0.184314	0.223529	0.823529	0.537255
125	125.png	0.027451	0.603922	0.396078	0.447059	0.45098	0.498039	0.513725	0.529412	0.129412	0.54902	0.486275	0.498039	0.180392	0.243137	0.815686	0.486275
126	126.png	0.027451	0.6	0.407843	0.458824	0.454902	0.505882	0.505882	0.521569	0.129412	0.54902	0.490196	0.501961	0.180392	0.239216	0.831373	0.466667
127	127.png	0.027451	0.588235	0.415686	0.470588	0.458824	0.501961	0.498039	0.521569	0.129412	0.545098	0.490196	0.501961	0.168627	0.254902	0.843137	0.501961
128	128.png	0.027451	0.580392	0.423529	0.478431	0.462745	0.498039	0.490196	0.52549	0.129412	0.541176	0.494118	0.501961	0.164706	0.235294	0.847059	0.470588
129	129.png	0.027451	0.572549	0.427451	0.482353	0.470588	0.490196	0.478431	0.529412	0.129412	0.541176	0.494118	0.505882	0.164706	0.25098	0.866667	0.490196
130	130.png	0.027451	0.564706	0.431373	0.486275	0.47451	0.486275	0.47451	0.537255	0.129412	0.537255	0.494118	0.505882	0.164706	0.25098	0.87451	0.458824
131	131.png	0.0235294	0.556863	0.435294	0.490196	0.478431	0.478431	0.470588	0.541176	0.12549	0.533333	0.494118	0.509804	0.168627	0.239216	0.890196	0.427451
132	132.png	0.0235294	0.54902	0.439216	0.498039	0.486275	0.47451	0.470588	0.54902	0.12549	0.533333	0.498039	0.509804	0.156863	0.243137	0.894118	0.447059
133	133.png	0.0235294	0.541176	0.443137	0.501961	0.490196	0.466667	0.470588	0.552941	0.12549	0.529412	0.498039	0.509804	0.160784	0.258824	0.882353	0.419608
134	134.png	0.0235294	0.529412	0.45098	0.505882	0.498039	0.462745	0.478431	0.556863	0.12549	0.52549	0.498039	0.509804	0.160784	0.258824	0.886275	0.388235
135	135.png	0.0235294	0.52549	0.454902	0.505882	0.505882	0.466667	0.490196	0.556863	0.12549	0.521569	0.498039	0.509804	0.156863	0.254902	0.882353	0.439216
136	136.png	0.0235294	0.517647	0.458824	0.505882	0.509804	0.462745	0.505882	0.556863	0.12549	0.521569	0.498039	0.509804	0.160784	0.282353	0.866667	0.376471
137	137.png	0.0235294	0.513725	0.462745	0.505882	0.513725	0.466667	0.513725	0.552941	0.12549	0.517647	0.501961	0.509804	0.156863	0.321569	0.870588	0.4
138	138.png	0.0235294	0.509804	0.466667	0.505882	0.517647	0.470588	0.521569	0.54902	0.12549	0.513725	0.501961	0.509804	0.160784	0.286275	0.878431	0.360784
139	139.png	0.0235294	0.513725	0.466667	0.501961	0.513725	0.470588	0.521569	0.545098	0.12549	0.513725	0.505882	0.509804	0.164706	0.294118	0.882353	0.360784
140	140.png	0.0235294	0.517647	0.466667	0.501961	0.513725	0.470588	0.517647	0.545098	0.12549	0.513725	0.505882	0.509804	0.156863	0.282353	0.870588	0.352941
141	141.png	0.0235294	0.517647	0.462745	0.501961	0.509804	0.470588	0.513725	0.545098	0.12549	0.513725	0.505882	0.509804	0.164706	0.329412	0.87451	0.341176
142	142.png	0.0235294	0.521569	0.458824	0.501961	0.501961	0.470588	0.501961	0.541176	0.12549	0.513725	0.505882	0.505882	0.164706	0.309804	0.866667	0.345098
143	143.png	0.0235294	0.529412	0.45098	0.501961	0.494118	0.470588	0.494118	0.545098	0.12549	0.513725	0.509804	0.505882	0.156863	0.313725	0.866667	0.364706
144	144.png	0.0235294	0.541176	0.439216	0.501961	0.482353	0.466667	0.478431	0.54902	0.12549	0.517647	0.505882	0.505882	0.160784	0.388235	0.858824	0.411765
145	145.png	0.0196078	0.513725	0.470588	0.537255	0.513725	0.498039	0.513725	0.541176	0.12549	0.521569	0.494118	0.52549	0.168627	0.34902	0.862745	0.337255
146	146.png	0.0196078	0.513725	0.470588	0.537255	0.513725	0.498039	0.513725	0.537255	0.12549	0.521569	0.494118	0.52549	0.172549	0.352941	0.870588	0.368627
147	147.png	0.0196078	0.513725	0.470588	0.537255	0.513725	0.498039	0.513725	0.541176	0.12549	0.521569	0.494118	0.52549	0.168627	0.341176	0.847059	0.384314
148	148.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.498039	0.513725	0.541176	0.12549	0.521569	0.494118	0.52549	0.168627	0.337255	0.843137	0.380392
149	149.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.498039	0.513725	0.537255	0.12549	0.521569	0.498039	0.52549	0.172549	0.32549	0.85098	0.329412
150	150.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.498039	0.513725	0.541176	0.12549	0.521569	0.498039	0.52549	0.168627	0.333333	0.819608	0.392157
151	151.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.498039	0.513725	0.541176	0.12549	0.521569	0.494118	0.52549	0.176471	0.313725	0.85098	0.4
152	152.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.498039	0.513725	0.537255	0.12549	0.521569	0.494118	0.52549	0.176471	0.329412	0.831373	0.388235
153	153.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.498039	0.513725	0.537255	0.12549	0.521569	0.494118	0.52549	0.172549	0.329412	0.831373	0.407843
154	154.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.498039	0.513725	0.537255	0.12549	0.521569	0.494118	0.52549	0.164706	0.294118	0.796078	0.47451
155	155.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.498039	0.513725	0.537255	0.12549	0.521569	0.498039	0.52549	0.172549	0.270588	0.827451	0.439216
156	156.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.501961	0.513725	0.537255	0.12549	0.521569	0.498039	0.52549	0.176471	0.27451	0.811765	0.392157
157	157.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.498039	0.513725	0.537255	0.12549	0.521569	0.494118	0.52549	0.172549	0.282353	0.8	0.439216
158	158.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.498039	0.513725	0.537255	0.12549	0.521569	0.494118	0.52549	0.176471	0.278431	0.803922	0.443137
159	159.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.501961	0.513725	0.537255	0.12549	0.521569	0.498039	0.52549	0.176471	0.294118	0.807843	0.435294
160	160.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.501961	0.513725	0.537255	0.12549	0.521569	0.498039	0.52549	0.180392	0.278431	0.784314	0.435294
161	161.png	0.0235294	0.513725	0.470588	0.537255	0.513725	0.501961	0.513725	0.537255	0.12549	0.521569	0.498039	0.52549	0.168627	0.298039	0.807843	0.407843
